id	origin	capacity
3813	200849	4
3814	200849	4
3815	200849	4
3816	200849	4
3817	200849	4
3818	200849	4
3819	200849	4
3820	200849	4
3821	200849	4
3822	200849	4
3823	200849	4
3824	200849	4
3825	200849	4
3826	200849	4
3827	200849	4
3828	200849	4
3829	200849	4
3830	200849	4
3831	200849	4
3832	200849	4
3833	200849	4
3834	200849	4
3835	200849	4
3836	200849	4
3837	200849	4
3838	200849	4
3839	200849	4
3840	200849	4
3841	200849	4
3842	200849	4
3843	131229	4
3844	131229	4
3845	131229	4
3846	131229	4
3847	131229	4
3848	131229	4
3849	131229	4
3850	131229	4
3851	131229	4
3852	131229	4
3853	131229	4
3854	131229	4
3855	131229	4
3856	131229	4
3857	131229	4
3858	131229	4
3859	131229	4
3860	131229	4
3861	131229	4
3862	131229	4
3863	131229	4
3864	131229	4
3865	131229	4
3866	131229	4
3867	131229	4
3868	131229	4
3869	131229	4
3870	131229	4
3871	131229	4
3872	131229	4
3873	131229	4
3874	131229	4
3875	131229	4
3876	131229	4
3877	131229	4
3878	131229	4
3879	131229	4
3880	131229	4
3881	131229	4
3882	131229	4
3883	131229	4
3884	131229	4
3885	131229	4
3886	131229	4
3887	131229	4
3888	131229	4
3889	131229	4
3890	131229	4
3891	131229	4
3892	131229	4
3893	131229	4
3894	131229	4
3895	131229	4
3896	131229	4
3897	131229	4
3898	131229	4
3899	131229	4
3900	131229	4
3901	131229	4
3902	131229	4
3903	131229	4
3904	131229	4
3905	131229	4
3906	131229	4
3907	131229	4
3908	131229	4
3909	131229	4
3910	131229	4
3911	131229	4
3912	131229	4
3913	131229	4
3914	131229	4
3915	131229	4
3916	131229	4
3917	131229	4
3918	131229	4
3919	131229	4
3920	131229	4
3921	131229	4
3922	131229	4
3923	131229	4
3924	131229	4
3925	131229	4
3926	131229	4
3927	131229	4
3928	131229	4
3929	131229	4
3930	131229	4
3931	131229	4
3932	131229	4
3933	131229	4
3934	131229	4
3935	131229	4
3936	131229	4
3937	131229	4
3938	131229	4
3939	131229	4
3940	131229	4
3941	131229	4
3942	131229	4
3943	131229	4
3944	131229	4
3945	131229	4
3946	131229	4
3947	131229	4
3948	131229	4
3949	131229	4
3950	131229	4
3951	131229	4
3952	131229	4
3953	131229	4
3954	131229	4
3955	131229	4
3956	225469	4
3957	225469	4
3958	225469	4
3959	225469	4
3960	225469	4
3961	225469	4
3962	225469	4
3963	225469	4
3964	225469	4
3965	225469	4
3966	225469	4
3967	225469	4
3968	225469	4
3969	225469	4
3970	225469	4
3971	225469	4
3972	225469	4
3973	225469	4
3974	225469	4
3975	225469	4
3976	225469	4
3977	225469	4
3978	225469	4
3979	225469	4
3980	225469	4
3981	225469	4
3982	225469	4
3983	225469	4
3984	225469	4
3985	225469	4
3986	225469	4
3987	225469	4
3988	225469	4
3989	225469	4
3990	225469	4
3991	225469	4
3992	225469	4
3993	225469	4
3994	225469	4
3995	225469	4
3996	225469	4
3997	225469	4
3998	225469	4
3999	225469	4
4000	225469	4
4001	225469	4
4002	225469	4
4003	225469	4
4004	225469	4
4005	225469	4
4006	225469	4
4007	225469	4
4008	225469	4
4009	225469	4
4010	225469	4
4011	225469	4
4012	225469	4
4013	225469	4
4014	225469	4
4015	225469	4
4016	225469	4
4017	225469	4
4018	225469	4
4019	225469	4
4020	225469	4
4021	225469	4
4022	225469	4
4023	225469	4
4024	225469	4
4025	225469	4
4026	225469	4
4027	225469	4
4028	225469	4
4029	225469	4
4030	225469	4
4031	225469	4
4032	225469	4
4033	225469	4
4034	225469	4
4035	225469	4
4036	225469	4
4037	225469	4
4038	225469	4
4039	225469	4
4040	225469	4
4041	225469	4
4042	225469	4
4043	225469	4
4044	225469	4
4045	225469	4
4046	225469	4
4047	225469	4
4048	225469	4
4049	225469	4
4050	225469	4
4051	225469	4
4052	225469	4
4053	225469	4
4054	225469	4
4055	225469	4
4056	225469	4
4057	225469	4
4058	225469	4
4059	225469	4
4060	225469	4
4061	225469	4
4062	225469	4
4063	225469	4
4064	225469	4
4065	225469	4
4066	225469	4
4067	225469	4
4068	225469	4
4069	225545	4
4070	225545	4
4071	225545	4
4072	225545	4
4073	225545	4
4074	225545	4
4075	225545	4
4076	225545	4
4077	225545	4
4078	225545	4
4079	225545	4
4080	225545	4
4081	225545	4
4082	225545	4
4083	225545	4
4084	225545	4
4085	225545	4
4086	225545	4
4087	225545	4
4088	225545	4
4089	225545	4
4090	225545	4
4091	225545	4
4092	225545	4
4093	225545	4
4094	225545	4
4095	225545	4
4096	225545	4
4097	225545	4
4098	225545	4
4099	225545	4
4100	225545	4
4101	225545	4
4102	225545	4
4103	225545	4
4104	225545	4
4105	225545	4
4106	225545	4
4107	225545	4
4108	225545	4
4109	225545	4
4110	225545	4
4111	225545	4
4112	225545	4
4113	225545	4
4114	225545	4
4115	225545	4
4116	225545	4
4117	225545	4
4118	225545	4
4119	225545	4
4120	225545	4
4121	225545	4
4122	225545	4
4123	225545	4
4124	225545	4
4125	225545	4
4126	225545	4
4127	225545	4
4128	225545	4
4129	225545	4
4130	225545	4
4131	225545	4
4132	225545	4
4133	225545	4
4134	225545	4
4135	225545	4
4136	225545	4
4137	225545	4
4138	225545	4
4139	225545	4
4140	225545	4
4141	225545	4
4142	225545	4
4143	225545	4
4144	225545	4
4145	225545	4
4146	225545	4
4147	225545	4
4148	225545	4
4149	225545	4
4150	225545	4
4151	225545	4
4152	225545	4
4153	225545	4
4154	225545	4
4155	225545	4
4156	225545	4
4157	225545	4
4158	225545	4
4159	225545	4
4160	225545	4
4161	225545	4
4162	225545	4
4163	225545	4
4164	225545	4
4165	225545	4
4166	225545	4
4167	225545	4
4168	225545	4
4169	225545	4
4170	225545	4
4171	225545	4
4172	225545	4
4173	225545	4
4174	225545	4
4175	225545	4
4176	225545	4
4177	225545	4
4178	225545	4
4179	225545	4
4180	225545	4
4181	225545	4
4182	225551	4
4183	225551	4
4184	225551	4
4185	225551	4
4186	225551	4
4187	225551	4
4188	225551	4
4189	225551	4
4190	225551	4
4191	225551	4
4192	225551	4
4193	225551	4
4194	225551	4
4195	225551	4
4196	225551	4
4197	225551	4
4198	225551	4
4199	225551	4
4200	225551	4
4201	225551	4
4202	225551	4
4203	225551	4
4204	225551	4
4205	225551	4
4206	225551	4
4207	225551	4
4208	225551	4
4209	225551	4
4210	225551	4
4211	225551	4
4212	225551	4
4213	225551	4
4214	225551	4
4215	225551	4
4216	225551	4
4217	225551	4
4218	225551	4
4219	225551	4
4220	225551	4
4221	225551	4
4222	225551	4
4223	225551	4
4224	225551	4
4225	225551	4
4226	225551	4
4227	225551	4
4228	225551	4
4229	225551	4
4230	225551	4
4231	225551	4
4232	225551	4
4233	225551	4
4234	225551	4
4235	225551	4
4236	225551	4
4237	225551	4
4238	225551	4
4239	225551	4
4240	225551	4
4241	225551	4
4242	225551	4
4243	225551	4
4244	225551	4
4245	225551	4
4246	225551	4
4247	225551	4
4248	225551	4
4249	225551	4
4250	225551	4
4251	225551	4
4252	225551	4
4253	225551	4
4254	225551	4
4255	225551	4
4256	225551	4
4257	225551	4
4258	225551	4
4259	225551	4
4260	225551	4
4261	225551	4
4262	225551	4
4263	225551	4
4264	225551	4
4265	225551	4
4266	225551	4
4267	225551	4
4268	225551	4
4269	225551	4
4270	225551	4
4271	225551	4
4272	225551	4
4273	225551	4
4274	225551	4
4275	225551	4
4276	225551	4
4277	225551	4
4278	225551	4
4279	225551	4
4280	225551	4
4281	225551	4
4282	225551	4
4283	225551	4
4284	225551	4
4285	225551	4
4286	225551	4
4287	225551	4
4288	225551	4
4289	225551	4
4290	225551	4
4291	225551	4
4292	225551	4
4293	225551	4
4294	225551	4
4295	225553	4
4296	225553	4
4297	225553	4
4298	225553	4
4299	225553	4
4300	225553	4
4301	225553	4
4302	225553	4
4303	225553	4
4304	225553	4
4305	225553	4
4306	225553	4
4307	225553	4
4308	225553	4
4309	225553	4
4310	225553	4
4311	225553	4
4312	225553	4
4313	225553	4
4314	225553	4
4315	225553	4
4316	225553	4
4317	225553	4
4318	225553	4
4319	225553	4
4320	225553	4
4321	225553	4
4322	225553	4
4323	225553	4
4324	225553	4
4325	225553	4
4326	225553	4
4327	225553	4
4328	225553	4
4329	225553	4
4330	225553	4
4331	225553	4
4332	225553	4
4333	225553	4
4334	225553	4
4335	225553	4
4336	225553	4
4337	225553	4
4338	225553	4
4339	225553	4
4340	225553	4
4341	225553	4
4342	225553	4
4343	225553	4
4344	225553	4
4345	225553	4
4346	225553	4
4347	225553	4
4348	225553	4
4349	225553	4
4350	225553	4
4351	225553	4
4352	225553	4
4353	225553	4
4354	225553	4
4355	225553	4
4356	225553	4
4357	225553	4
4358	225553	4
4359	225553	4
4360	225553	4
4361	225553	4
4362	225553	4
4363	225553	4
4364	225553	4
4365	225553	4
4366	225553	4
4367	225553	4
4368	225553	4
4369	225553	4
4370	225553	4
4371	225553	4
4372	225553	4
4373	225553	4
4374	225553	4
4375	225553	4
4376	225553	4
4377	225553	4
4378	225553	4
4379	225553	4
4380	225553	4
4381	225553	4
4382	225553	4
4383	225553	4
4384	225553	4
4385	225553	4
4386	225553	4
4387	225553	4
4388	225553	4
4389	225553	4
4390	225553	4
4391	225553	4
4392	225553	4
4393	225553	4
4394	225553	4
4395	225553	4
4396	225553	4
4397	225553	4
4398	225553	4
4399	225553	4
4400	225553	4
4401	225553	4
4402	225553	4
4403	225553	4
4404	225553	4
4405	225553	4
4406	225553	4
4407	225553	4
4408	231786	4
4409	231786	4
4410	231786	4
4411	231786	4
4412	231786	4
4413	231786	4
4414	231786	4
4415	231786	4
4416	231786	4
4417	231786	4
4418	231786	4
4419	231786	4
4420	231786	4
4421	231786	4
4422	231786	4
4423	231786	4
4424	231786	4
4425	231786	4
4426	231786	4
4427	231786	4
4428	231786	4
4429	231786	4
4430	231786	4
4431	231786	4
4432	231786	4
4433	231786	4
4434	231786	4
4435	231786	4
4436	231786	4
4437	231786	4
4438	231786	4
4439	231786	4
4440	231786	4
4441	231786	4
4442	231786	4
4443	231786	4
4444	231786	4
4445	231786	4
4446	231786	4
4447	231786	4
4448	231786	4
4449	231786	4
4450	231786	4
4451	231786	4
4452	231786	4
4453	231786	4
4454	231786	4
4455	231786	4
4456	231786	4
4457	231786	4
4458	231786	4
4459	231786	4
4460	231786	4
4461	231786	4
4462	231786	4
4463	231786	4
4464	231786	4
4465	231786	4
4466	231786	4
4467	231786	4
4468	231786	4
4469	231786	4
4470	231786	4
4471	231786	4
4472	231786	4
4473	231786	4
4474	231786	4
4475	231786	4
4476	231786	4
4477	231786	4
4478	231786	4
4479	231786	4
4480	231786	4
4481	231786	4
4482	231786	4
4483	231786	4
4484	231786	4
4485	231786	4
4486	231786	4
4487	231786	4
4488	231786	4
4489	231786	4
4490	231786	4
4491	231786	4
4492	231786	4
4493	231786	4
4494	231786	4
4495	231786	4
4496	231786	4
4497	231786	4
4498	231786	4
4499	231786	4
4500	231786	4
4501	231786	4
4502	231786	4
4503	231786	4
4504	231786	4
4505	231786	4
4506	231786	4
4507	231786	4
4508	231786	4
4509	231786	4
4510	231786	4
4511	231786	4
4512	231786	4
4513	231786	4
4514	231786	4
4515	231786	4
4516	231786	4
4517	231786	4
4518	231786	4
4519	231786	4
4520	231786	4
4521	231791	4
4522	231791	4
4523	231791	4
4524	231791	4
4525	231791	4
4526	231791	4
4527	231791	4
4528	231791	4
4529	231791	4
4530	231791	4
4531	231791	4
4532	231791	4
4533	231791	4
4534	231791	4
4535	231791	4
4536	231791	4
4537	231791	4
4538	231791	4
4539	231791	4
4540	231791	4
4541	231791	4
4542	231791	4
4543	231791	4
4544	231791	4
4545	231791	4
4546	231791	4
4547	231791	4
4548	231791	4
4549	231791	4
4550	231791	4
4551	231791	4
4552	231791	4
4553	231791	4
4554	231791	4
4555	231791	4
4556	231791	4
4557	231791	4
4558	231791	4
4559	231791	4
4560	231791	4
4561	231791	4
4562	231791	4
4563	231791	4
4564	231791	4
4565	231791	4
4566	231791	4
4567	231791	4
4568	231791	4
4569	231791	4
4570	231791	4
4571	231791	4
4572	231791	4
4573	231791	4
4574	231791	4
4575	231791	4
4576	231791	4
4577	231791	4
4578	231791	4
4579	231791	4
4580	231791	4
4581	231791	4
4582	231791	4
4583	231791	4
4584	231791	4
4585	231791	4
4586	231791	4
4587	231791	4
4588	231791	4
4589	231791	4
4590	231791	4
4591	231791	4
4592	231791	4
4593	231791	4
4594	231791	4
4595	231791	4
4596	231791	4
4597	231791	4
4598	231791	4
4599	231791	4
4600	231791	4
4601	231791	4
4602	231791	4
4603	231791	4
4604	231791	4
4605	231791	4
4606	231791	4
4607	231791	4
4608	231791	4
4609	231791	4
4610	231791	4
4611	231791	4
4612	231791	4
4613	231791	4
4614	231791	4
4615	231791	4
4616	231791	4
4617	231791	4
4618	231791	4
4619	231791	4
4620	231791	4
4621	231791	4
4622	231791	4
4623	231791	4
4624	231791	4
4625	231791	4
4626	231791	4
4627	231791	4
4628	231791	4
4629	231791	4
4630	231791	4
4631	231791	4
4632	231791	4
4633	231791	4
4634	225659	4
4635	225659	4
4636	225659	4
4637	225659	4
4638	225659	4
4639	225659	4
4640	225659	4
4641	225659	4
4642	225659	4
4643	225659	4
4644	225659	4
4645	225659	4
4646	225659	4
4647	225659	4
4648	225659	4
4649	225659	4
4650	225659	4
4651	225659	4
4652	225659	4
4653	225659	4
4654	225659	4
4655	225659	4
4656	225659	4
4657	225659	4
4658	225659	4
4659	225659	4
4660	225659	4
4661	225659	4
4662	225659	4
4663	225659	4
4664	225659	4
4665	225659	4
4666	225659	4
4667	225659	4
4668	225659	4
4669	225659	4
4670	225659	4
4671	225659	4
4672	225659	4
4673	225659	4
4674	225659	4
4675	225659	4
4676	225659	4
4677	225659	4
4678	225659	4
4679	225659	4
4680	225659	4
4681	225659	4
4682	225659	4
4683	225659	4
4684	225659	4
4685	225659	4
4686	225659	4
4687	225659	4
4688	225659	4
4689	225659	4
4690	225659	4
4691	225659	4
4692	225659	4
4693	225659	4
4694	225659	4
4695	225659	4
4696	225659	4
4697	225659	4
4698	225659	4
4699	225659	4
4700	225659	4
4701	225659	4
4702	225659	4
4703	225659	4
4704	225659	4
4705	225659	4
4706	225659	4
4707	225659	4
4708	225659	4
4709	225659	4
4710	225659	4
4711	225659	4
4712	225659	4
4713	225659	4
4714	225659	4
4715	225659	4
4716	225659	4
4717	225659	4
4718	225659	4
4719	225659	4
4720	225659	4
4721	225659	4
4722	225659	4
4723	225659	4
4724	225659	4
4725	225659	4
4726	225659	4
4727	225659	4
4728	225659	4
4729	225659	4
4730	225659	4
4731	225659	4
4732	225659	4
4733	225659	4
4734	225659	4
4735	225659	4
4736	225659	4
4737	225659	4
4738	225659	4
4739	225659	4
4740	225659	4
4741	225659	4
4742	225659	4
4743	225659	4
4744	225659	4
4745	225659	4
4746	225659	4
4747	225669	4
4748	225669	4
4749	225669	4
4750	225669	4
4751	225669	4
4752	225669	4
4753	225669	4
4754	225669	4
4755	225669	4
4756	225669	4
4757	225669	4
4758	225669	4
4759	225669	4
4760	225669	4
4761	225669	4
4762	225669	4
4763	225669	4
4764	225669	4
4765	225669	4
4766	225669	4
4767	225669	4
4768	225669	4
4769	225669	4
4770	225669	4
4771	225669	4
4772	225669	4
4773	225669	4
4774	225669	4
4775	225669	4
4776	225669	4
4777	225669	4
4778	225669	4
4779	225669	4
4780	225669	4
4781	225669	4
4782	225669	4
4783	225669	4
4784	225669	4
4785	225669	4
4786	225669	4
4787	225669	4
4788	225669	4
4789	225669	4
4790	225669	4
4791	225669	4
4792	225669	4
4793	225669	4
4794	225669	4
4795	225669	4
4796	225669	4
4797	225669	4
4798	225669	4
4799	225669	4
4800	225669	4
4801	225669	4
4802	225669	4
4803	225669	4
4804	225669	4
4805	225669	4
4806	225669	4
4807	225669	4
4808	225669	4
4809	225669	4
4810	225669	4
4811	225669	4
4812	225669	4
4813	225669	4
4814	225669	4
4815	225669	4
4816	225669	4
4817	225669	4
4818	225669	4
4819	225669	4
4820	225669	4
4821	225669	4
4822	225669	4
4823	225669	4
4824	225669	4
4825	225669	4
4826	225669	4
4827	225669	4
4828	225669	4
4829	225669	4
4830	225669	4
4831	225669	4
4832	225669	4
4833	225669	4
4834	225669	4
4835	225669	4
4836	225669	4
4837	225669	4
4838	225669	4
4839	225669	4
4840	225669	4
4841	225669	4
4842	225669	4
4843	225669	4
4844	225669	4
4845	225669	4
4846	225669	4
4847	225669	4
4848	225669	4
4849	225669	4
4850	225669	4
4851	225669	4
4852	225669	4
4853	225669	4
4854	225669	4
4855	225669	4
4856	225669	4
4857	225669	4
4858	225669	4
4859	225669	4
4860	225673	4
4861	225673	4
4862	225673	4
4863	225673	4
4864	225673	4
4865	225673	4
4866	225673	4
4867	225673	4
4868	225673	4
4869	225673	4
4870	225673	4
4871	225673	4
4872	225673	4
4873	225673	4
4874	225673	4
4875	225673	4
4876	225673	4
4877	225673	4
4878	225673	4
4879	225673	4
4880	225673	4
4881	225673	4
4882	225673	4
4883	225673	4
4884	225673	4
4885	225673	4
4886	225673	4
4887	225673	4
4888	225673	4
4889	225673	4
4890	225673	4
4891	225673	4
4892	225673	4
4893	225673	4
4894	225673	4
4895	225673	4
4896	225673	4
4897	225673	4
4898	225673	4
4899	225673	4
4900	225673	4
4901	225673	4
4902	225673	4
4903	225673	4
4904	225673	4
4905	225673	4
4906	225673	4
4907	225673	4
4908	225673	4
4909	225673	4
4910	225673	4
4911	225673	4
4912	225673	4
4913	225673	4
4914	225673	4
4915	225673	4
4916	225673	4
4917	225673	4
4918	225673	4
4919	225673	4
4920	225673	4
4921	225673	4
4922	225673	4
4923	225673	4
4924	225673	4
4925	225673	4
4926	225673	4
4927	225673	4
4928	225673	4
4929	225673	4
4930	225673	4
4931	225673	4
4932	225673	4
4933	225673	4
4934	225673	4
4935	225673	4
4936	225673	4
4937	225673	4
4938	225673	4
4939	225673	4
4940	225673	4
4941	225673	4
4942	225673	4
4943	225673	4
4944	225673	4
4945	225673	4
4946	225673	4
4947	225673	4
4948	225673	4
4949	225673	4
4950	225673	4
4951	225673	4
4952	225673	4
4953	225673	4
4954	225673	4
4955	225673	4
4956	225673	4
4957	225673	4
4958	225673	4
4959	225673	4
4960	225673	4
4961	225673	4
4962	225673	4
4963	225673	4
4964	225673	4
4965	225673	4
4966	225673	4
4967	225673	4
4968	225673	4
4969	225673	4
4970	225673	4
4971	225673	4
4972	225673	4
4973	225682	4
4974	225682	4
4975	225682	4
4976	225682	4
4977	225682	4
4978	225682	4
4979	225682	4
4980	225682	4
4981	225682	4
4982	225682	4
4983	225682	4
4984	225682	4
4985	225682	4
4986	225682	4
4987	225682	4
4988	225682	4
4989	225682	4
4990	225682	4
4991	225682	4
4992	225682	4
4993	225682	4
4994	225682	4
4995	225682	4
4996	225682	4
4997	225682	4
4998	225682	4
4999	225682	4
5000	225682	4
5001	225682	4
5002	225682	4
5003	225682	4
5004	225682	4
5005	225682	4
5006	225682	4
5007	225682	4
5008	225682	4
5009	225682	4
5010	225682	4
5011	225682	4
5012	225682	4
5013	225682	4
5014	225682	4
5015	225682	4
5016	225682	4
5017	225682	4
5018	225682	4
5019	225682	4
5020	225682	4
5021	225682	4
5022	225682	4
5023	225682	4
5024	225682	4
5025	225682	4
5026	225682	4
5027	225682	4
5028	225682	4
5029	225682	4
5030	225682	4
5031	225682	4
5032	225682	4
5033	225682	4
5034	225682	4
5035	225682	4
5036	225682	4
5037	225682	4
5038	225682	4
5039	225682	4
5040	225682	4
5041	225682	4
5042	225682	4
5043	225682	4
5044	225682	4
5045	225682	4
5046	225682	4
5047	225682	4
5048	225682	4
5049	225682	4
5050	225682	4
5051	225682	4
5052	225682	4
5053	225682	4
5054	225682	4
5055	225682	4
5056	225682	4
5057	225682	4
5058	225682	4
5059	225682	4
5060	225682	4
5061	225682	4
5062	225682	4
5063	225682	4
5064	225682	4
5065	225682	4
5066	225682	4
5067	225682	4
5068	225682	4
5069	225682	4
5070	225682	4
5071	225682	4
5072	225682	4
5073	225682	4
5074	225682	4
5075	225682	4
5076	225682	4
5077	225682	4
5078	225682	4
5079	225682	4
5080	225682	4
5081	225682	4
5082	225682	4
5083	225682	4
5084	225682	4
5085	225682	4
5086	131483	4
5087	131483	4
5088	131483	4
5089	131483	4
5090	131483	4
5091	131483	4
5092	131483	4
5093	131483	4
5094	131483	4
5095	131483	4
5096	131483	4
5097	131483	4
5098	131483	4
5099	131483	4
5100	131483	4
5101	131483	4
5102	131483	4
5103	131483	4
5104	131483	4
5105	131483	4
5106	131483	4
5107	131483	4
5108	131483	4
5109	131483	4
5110	131483	4
5111	131483	4
5112	131483	4
5113	131483	4
5114	131483	4
5115	131483	4
5116	131483	4
5117	131483	4
5118	131483	4
5119	131483	4
5120	131483	4
5121	131483	4
5122	131483	4
5123	131483	4
5124	131483	4
5125	131483	4
5126	131483	4
5127	131483	4
5128	131483	4
5129	131483	4
5130	131483	4
5131	131483	4
5132	131483	4
5133	131483	4
5134	131483	4
5135	131483	4
5136	131483	4
5137	131483	4
5138	131483	4
5139	131483	4
5140	131483	4
5141	131483	4
5142	131483	4
5143	131483	4
5144	131483	4
5145	131483	4
5146	131483	4
5147	131483	4
5148	131483	4
5149	131483	4
5150	131483	4
5151	131483	4
5152	131483	4
5153	131483	4
5154	131483	4
5155	131483	4
5156	131483	4
5157	131483	4
5158	131483	4
5159	131483	4
5160	131483	4
5161	131483	4
5162	131483	4
5163	131483	4
5164	131483	4
5165	131483	4
5166	131483	4
5167	131483	4
5168	131483	4
5169	131483	4
5170	131483	4
5171	131483	4
5172	131483	4
5173	131483	4
5174	131483	4
5175	131483	4
5176	131483	4
5177	131483	4
5178	131483	4
5179	131483	4
5180	131483	4
5181	131483	4
5182	131483	4
5183	131483	4
5184	131483	4
5185	131483	4
5186	131483	4
5187	131483	4
5188	131483	4
5189	131483	4
5190	131483	4
5191	131483	4
5192	131483	4
5193	131483	4
5194	131483	4
5195	131483	4
5196	131483	4
5197	131483	4
5198	131483	4
5199	225694	4
5200	225694	4
5201	225694	4
5202	225694	4
5203	225694	4
5204	225694	4
5205	225694	4
5206	225694	4
5207	225694	4
5208	225694	4
5209	225694	4
5210	225694	4
5211	225694	4
5212	225694	4
5213	225694	4
5214	225694	4
5215	225694	4
5216	225694	4
5217	225694	4
5218	225694	4
5219	225694	4
5220	225694	4
5221	225694	4
5222	225694	4
5223	225694	4
5224	225694	4
5225	225694	4
5226	225694	4
5227	225694	4
5228	225694	4
5229	225694	4
5230	225694	4
5231	225694	4
5232	225694	4
5233	225694	4
5234	225694	4
5235	225694	4
5236	225694	4
5237	225694	4
5238	225694	4
5239	225694	4
5240	225694	4
5241	225694	4
5242	225694	4
5243	225694	4
5244	225694	4
5245	225694	4
5246	225694	4
5247	225694	4
5248	225694	4
5249	225694	4
5250	225694	4
5251	225694	4
5252	225694	4
5253	225694	4
5254	225694	4
5255	225694	4
5256	225694	4
5257	225694	4
5258	225694	4
5259	225694	4
5260	225694	4
5261	225694	4
5262	225694	4
5263	225694	4
5264	225694	4
5265	225694	4
5266	225694	4
5267	225694	4
5268	225694	4
5269	225694	4
5270	225694	4
5271	225694	4
5272	225694	4
5273	225694	4
5274	225694	4
5275	225694	4
5276	225694	4
5277	225694	4
5278	225694	4
5279	225694	4
5280	225694	4
5281	225694	4
5282	225694	4
5283	225694	4
5284	225694	4
5285	225694	4
5286	225694	4
5287	225694	4
5288	225694	4
5289	225694	4
5290	225694	4
5291	225694	4
5292	225694	4
5293	225694	4
5294	225694	4
5295	225694	4
5296	225694	4
5297	225694	4
5298	225694	4
5299	225694	4
5300	225694	4
5301	225694	4
5302	225694	4
5303	225694	4
5304	225694	4
5305	225694	4
5306	225694	4
5307	225694	4
5308	225694	4
5309	225694	4
5310	225694	4
5311	225694	4
5312	225698	4
5313	225698	4
5314	225698	4
5315	225698	4
5316	225698	4
5317	225698	4
5318	225698	4
5319	225698	4
5320	225698	4
5321	225698	4
5322	225698	4
5323	225698	4
5324	225698	4
5325	225698	4
5326	225698	4
5327	225698	4
5328	225698	4
5329	225698	4
5330	225698	4
5331	225698	4
5332	225698	4
5333	225698	4
5334	225698	4
5335	225698	4
5336	225698	4
5337	225698	4
5338	225698	4
5339	225698	4
5340	225698	4
5341	225698	4
5342	225698	4
5343	225698	4
5344	225698	4
5345	225698	4
5346	225698	4
5347	225698	4
5348	225698	4
5349	225698	4
5350	225698	4
5351	225698	4
5352	225698	4
5353	225698	4
5354	225698	4
5355	225698	4
5356	225698	4
5357	225698	4
5358	225698	4
5359	225698	4
5360	225698	4
5361	225698	4
5362	225698	4
5363	225698	4
5364	225698	4
5365	225698	4
5366	225698	4
5367	225698	4
5368	225698	4
5369	225698	4
5370	225698	4
5371	225698	4
5372	225698	4
5373	225698	4
5374	225698	4
5375	225698	4
5376	225698	4
5377	225698	4
5378	225698	4
5379	225698	4
5380	225698	4
5381	225698	4
5382	225698	4
5383	225698	4
5384	225698	4
5385	225698	4
5386	225698	4
5387	225698	4
5388	225698	4
5389	225698	4
5390	225698	4
5391	225698	4
5392	225698	4
5393	225698	4
5394	225698	4
5395	225698	4
5396	225698	4
5397	225698	4
5398	225698	4
5399	225698	4
5400	225698	4
5401	225698	4
5402	225698	4
5403	225698	4
5404	225698	4
5405	225698	4
5406	225698	4
5407	225698	4
5408	225698	4
5409	225698	4
5410	225698	4
5411	225698	4
5412	225698	4
5413	225698	4
5414	225698	4
5415	225698	4
5416	225698	4
5417	225698	4
5418	225698	4
5419	225698	4
5420	225698	4
5421	225698	4
5422	225698	4
5423	225698	4
5424	225698	4
5425	225710	4
5426	225710	4
5427	225710	4
5428	225710	4
5429	225710	4
5430	225710	4
5431	225710	4
5432	225710	4
5433	225710	4
5434	225710	4
5435	225710	4
5436	225710	4
5437	225710	4
5438	225710	4
5439	225710	4
5440	225710	4
5441	225710	4
5442	225710	4
5443	225710	4
5444	225710	4
5445	225710	4
5446	225710	4
5447	225710	4
5448	225710	4
5449	225710	4
5450	225710	4
5451	225710	4
5452	225710	4
5453	225710	4
5454	225710	4
5455	225710	4
5456	225710	4
5457	225710	4
5458	225710	4
5459	225710	4
5460	225710	4
5461	225710	4
5462	225710	4
5463	225710	4
5464	225710	4
5465	225710	4
5466	225710	4
5467	225710	4
5468	225710	4
5469	225710	4
5470	225710	4
5471	225710	4
5472	225710	4
5473	225710	4
5474	225710	4
5475	225710	4
5476	225710	4
5477	225710	4
5478	225710	4
5479	225710	4
5480	225710	4
5481	225710	4
5482	225710	4
5483	225710	4
5484	225710	4
5485	225710	4
5486	225710	4
5487	225710	4
5488	225710	4
5489	225710	4
5490	225710	4
5491	225710	4
5492	225710	4
5493	225710	4
5494	225710	4
5495	225710	4
5496	225710	4
5497	225710	4
5498	225710	4
5499	225710	4
5500	225710	4
5501	225710	4
5502	225710	4
5503	225710	4
5504	225710	4
5505	225710	4
5506	225710	4
5507	225710	4
5508	225710	4
5509	225710	4
5510	225710	4
5511	225710	4
5512	225710	4
5513	225710	4
5514	225710	4
5515	225710	4
5516	225710	4
5517	225710	4
5518	225710	4
5519	225710	4
5520	225710	4
5521	225710	4
5522	225710	4
5523	225710	4
5524	225710	4
5525	225710	4
5526	225710	4
5527	225710	4
5528	225710	4
5529	225710	4
5530	225710	4
5531	225710	4
5532	225710	4
5533	225710	4
5534	225710	4
5535	225710	4
5536	225710	4
5537	225710	4
5538	225709	4
5539	225709	4
5540	225709	4
5541	225709	4
5542	225709	4
5543	225709	4
5544	225709	4
5545	225709	4
5546	225709	4
5547	225709	4
5548	225709	4
5549	225709	4
5550	225709	4
5551	225709	4
5552	225709	4
5553	225709	4
5554	225709	4
5555	225709	4
5556	225709	4
5557	225709	4
5558	225709	4
5559	225709	4
5560	225709	4
