7963	121	267	270	630	14594	14594	{270,270,630}
10405	111	267	270	570	14474	14474	{270,330,570}
12675	111	267	270	1935	16934	16934	{270,300,540,1020,1350,1935}
12794	111	267	270	1020	14517	14517	{270,300,540,1020}
13431	121	267	270	630	14478	14478	{270,300,630}
13962	111	267	270	1230	15336	15336	{270,420,705,1065,1230}
1565	111	268	270	885	14992	14992	{270,270,375,720,885}
3008	111	268	270	435	14503	14503	{270,270,435}
3519	121	268	270	825	14485	14485	{270,270,435,720,825}
3607	121	268	270	720	14664	14664	{270,270,435,720}
3656	111	268	270	720	14664	14664	{270,270,435,720}
5737	121	268	270	495	14702	14702	{270,270,495}
6848	111	268	270	2625	18863	18863	{270,285,645,840,1200,2280,2625}
8446	121	268	270	720	16941	16941	{270,270,435,720}
11678	111	268	270	2295	15047	15047	{270,270,630,2070,2295}
14181	111	268	270	3165	14498	14498	{270,270,435,2085,2820,3165}
243	111	269	270	2580	16984	16984	{270,270,495,720,900,1380,1965,2580}
1794	111	269	270	1485	14692	14692	{270,270,375,1050,1485}
2634	111	269	270	900	14509	14509	{270,375,735,900}
3381	121	269	270	1155	15173	15173	{270,270,450,885,1155}
8371	121	269	270	1785	17260	17260	{270,270,630,1215,1785}
9193	121	269	270	3540	14757	14757	{270,2520,3255,3540}
9220	111	269	270	3555	14757	14757	{270,2535,3270,3555}
11525	111	269	270	1800	16674	16674	{270,270,495,1275,1800}
13745	111	269	270	600	15466	15466	{270,270,375,600}
13787	111	269	270	555	14494	14494	{270,270,555}
3854	121	270	270	450	14487	14487	{270,270,450}
6312	121	270	270	2655	14417	14417	{270,270,2115,2655}
6439	111	270	270	435	14620	14620	{270,270,435}
7551	121	270	270	3480	17046	17046	{270,270,2610,3315,3480}
7794	111	270	270	1800	18790	18790	{270,285,780,1035,1800}
9941	121	270	270	810	16762	16762	{270,285,810}
10726	121	270	270	1485	14717	14717	{270,270,750,1125,1485}
12954	111	270	270	855	17336	17336	{270,315,555,855}
13430	121	270	270	645	14478	14478	{270,315,645}
2246	111	271	285	390	14455	14455	{285,285,390}
3807	111	271	285	1200	15249	15249	{285,495,795,1200}
5293	121	271	285	630	14976	14976	{285,285,630}
7191	121	271	285	1260	17537	17537	{285,285,675,870,1260}
8767	111	271	285	870	14901	14901	{285,315,645,870}
9997	111	271	285	825	16762	16762	{285,285,825}
10824	121	271	285	735	17802	17802	{285,285,510,735}
13521	111	271	285	750	17419	17419	{285,330,645,750}
13761	121	271	285	570	14494	14494	{285,285,570}
695	121	272	285	975	14867	14867	{285,285,390,810,975}
1858	111	272	285	2370	22031	22031	{285,285,390,630,870,2370}
6792	121	272	285	2325	17027	17027	{285,285,450,675,900,1140,1710,2325}
8230	111	272	285	1065	17203	17203	{285,285,705,1065}
10226	111	272	285	1455	16821	16821	{285,300,825,1455}
10307	111	272	285	555	14435	14435	{285,360,555}
11085	111	272	285	2835	16805	16805	{285,285,510,2115,2835}
11285	111	272	285	525	14625	14625	{285,285,525}
11408	111	272	285	3030	19305	19305	{285,285,510,2085,2445,2640,2925,3030}
11989	121	272	285	645	15158	15158	{285,285,645}
12137	111	272	285	2025	15082	15082	{285,285,1185,1410,1575,1800,2025}
14108	121	272	285	2745	15038	15038	{285,285,735,1140,1365,1470,2745}
1123	121	273	285	960	14481	14481	{285,285,570,960}
2734	121	273	285	2310	14767	14767	{285,285,465,570,825,2310}
219	121	274	285	3540	19248	19248	{285,285,510,735,1755,2925,3030,3255,3540}
2605	121	274	285	915	14509	14509	{285,390,750,915}
6590	111	274	285	2265	16739	16739	{285,285,510,735,930,1410,1995,2160,2265}
7273	121	274	285	1575	16892	16892	{285,450,780,1125,1350,1575}
12267	111	274	285	1410	15288	15288	{285,285,1185,1410}
14296	111	274	285	1050	17313	17313	{285,285,405,690,1050}
1732	111	275	285	1620	17070	17070	{285,285,390,1125,1620}
6457	111	275	285	450	14620	14620	{285,285,450}
7738	111	275	285	1035	14507	14507	{285,300,780,1035}
10110	121	275	285	2190	17010	17010	{285,300,840,1245,1590,2190}
11284	111	275	285	525	14625	14625	{285,285,525}
11886	121	275	285	1515	16765	16765	{285,285,510,1290,1515}
1406	111	276	285	390	14588	14588	{285,285,390}
1543	111	276	285	735	14897	14897	{285,285,390,735}
2201	111	276	285	630	15161	15161	{285,300,405,630}
3604	121	276	285	735	14664	14664	{285,285,450,735}
3843	121	276	285	450	14487	14487	{285,285,450}
9672	121	276	285	3795	18889	18889	{285,2550,3285,3630,3795}
13117	111	276	285	1455	17060	17060	{285,315,555,1035,1455}
1278	111	277	285	1635	21081	21081	{285,285,570,960,1380,1635}
1488	111	277	285	1065	15498	15498	{285,285,510,615,840,1065}
2918	121	277	285	450	14503	14503	{285,285,450}
3808	111	277	285	1215	15249	15249	{285,495,795,1215}
4464	111	277	285	810	15208	15208	{285,285,585,810}
8442	121	277	285	780	14802	14802	{285,285,495,780}
9107	111	277	285	3330	14641	14641	{285,2580,3330}
11386	111	277	285	2970	17490	17490	{285,300,660,2130,2355,2520,2745,2970}
11643	111	277	285	2430	20628	20628	{285,285,510,1350,1845,2430}
13021	111	277	285	555	14492	14492	{285,315,555}
13290	111	277	285	585	14688	14688	{285,285,585}
3666	111	278	285	735	14664	14664	{285,285,450,735}
5007	111	278	285	1110	14590	14590	{285,285,645,870,1110}
5172	111	278	285	2835	16990	16990	{285,285,585,825,2835}
5394	121	278	285	795	15155	15155	{285,315,630,795}
8297	111	278	285	1185	16815	16815	{285,285,660,1185}
11468	111	278	285	615	14546	14546	{285,285,510,615}
13861	111	278	285	2070	16898	16898	{285,420,720,1080,1530,2070}
488	111	279	285	3405	17570	17570	{285,285,630,855,1080,1410,2040,2685,2850,2955,3180,3405}
5469	121	279	285	630	14578	14578	{285,315,630}
6051	111	279	285	3345	17098	17098	{285,285,510,2700,3345}
6730	111	279	285	675	15544	15544	{285,285,450,675}
6754	111	279	285	900	14800	14800	{285,285,450,675,900}
11074	111	279	285	450	14623	14623	{285,285,450}
12485	111	279	285	540	14449	14449	{285,285,540}
13932	111	279	285	1275	14453	14453	{285,435,735,1050,1275}
5882	111	280	285	960	14747	14747	{285,315,630,960}
10304	111	280	285	555	14435	14435	{285,360,555}
3024	111	281	285	450	14503	14503	{285,285,450}
3348	121	281	285	1905	18262	18262	{285,285,870,1035,1140,1905}
7180	111	281	285	1095	15063	15063	{285,285,660,1095}
8853	111	281	285	555	14609	14609	{285,285,450,555}
9020	121	281	285	3375	14641	14641	{285,2625,3375}
9195	121	281	285	3660	14757	14757	{285,2625,3375,3660}
9301	111	281	285	4020	17032	17032	{285,2640,3390,3735,4020}
10801	111	281	285	2025	14818	14818	{285,285,810,1200,1680,2025}
13759	121	281	285	570	14494	14494	{285,285,570}
538	121	282	285	975	15193	15193	{285,285,510,630,975}
1189	111	282	285	960	14481	14481	{285,285,570,960}
2809	111	282	285	1455	15330	15330	{285,285,570,1170,1455}
3496	111	282	285	1890	14828	14828	{285,510,810,1215,1605,1890}
4711	111	282	285	810	14684	14684	{285,510,810}
6029	121	282	285	1665	14996	14996	{285,285,510,1305,1665}
8399	111	282	285	450	15199	15199	{285,285,450}
3815	111	283	285	1230	15249	15249	{285,525,825,1230}
6593	111	283	285	2070	18845	18845	{285,285,450,930,1365,1845,2070}
7057	111	283	285	1230	14862	14862	{285,300,690,870,1230}
9187	121	283	285	3690	14757	14757	{285,2655,3405,3690}
10404	111	283	285	630	14474	14474	{285,360,630}
10528	121	283	285	2010	20945	20945	{285,360,570,900,1575,2010}
11174	121	283	285	2295	14580	14580	{285,285,2295}
1674	111	284	285	2700	15246	15246	{285,285,2115,2700}
4341	111	284	285	945	15076	15076	{285,300,600,945}
4707	111	284	285	840	14684	14684	{285,525,840}
4715	111	284	285	1335	14684	14684	{285,930,1335}
9124	111	284	285	3420	14641	14641	{285,2670,3420}
9601	111	284	285	675	14429	14429	{285,285,450,675}
10436	121	284	285	1005	20841	20841	{285,375,570,735,1005}
11965	111	284	285	510	14764	14764	{285,285,510}
3383	121	285	285	1170	15173	15173	{285,285,450,900,1170}
3677	111	285	285	735	14664	14664	{285,285,450,735}
5262	111	285	285	1095	14723	14723	{285,300,645,870,1095}
12771	111	285	285	1035	14517	14517	{285,315,555,1035}
2010	121	286	300	870	21038	21038	{300,300,405,630,870}
2494	121	286	300	1845	17247	17247	{300,390,750,1110,1845}
7707	121	286	300	1710	19494	19494	{300,300,900,1170,1710}
11497	121	286	300	1830	16674	16674	{300,300,525,1305,1830}
13032	111	286	300	570	14492	14492	{300,330,570}
2176	121	287	300	645	15161	15161	{300,300,420,645}
3237	111	287	300	900	14526	14526	{300,300,465,900}
4184	111	287	300	600	14583	14583	{300,300,600}
4517	121	287	300	645	14413	14413	{300,300,645}
8804	121	287	300	570	14609	14609	{300,300,465,570}
9310	121	287	300	3840	16975	16975	{300,2730,3495,3840}
9865	121	287	300	945	14431	14431	{300,375,585,945}
10729	121	287	300	1815	14717	14717	{300,300,855,1260,1815}
11883	121	287	300	1530	16765	16765	{300,300,525,1305,1530}
12718	121	287	300	1035	14517	14517	{300,330,570,1035}
2378	121	288	300	1140	14524	14524	{300,405,765,1140}
2607	121	288	300	945	14509	14509	{300,405,780,945}
2920	121	288	300	465	14503	14503	{300,300,465}
3739	121	288	300	3600	14883	14883	{300,1770,2370,2985,3600}
4564	111	288	300	645	14413	14413	{300,300,645}
4709	111	288	300	2385	14684	14684	{300,1770,2385}
4987	121	288	300	1110	14590	14590	{300,300,645,870,1110}
7162	111	288	300	1590	14838	14838	{300,300,690,1140,1590}
8180	111	288	300	585	14749	14749	{300,300,585}
10569	111	288	300	2055	20945	20945	{300,390,585,930,1620,2055}
11910	111	288	300	1560	16765	16765	{300,300,525,1320,1560}
1725	111	289	300	1635	17070	17070	{300,300,405,1140,1635}
6703	111	289	300	915	14755	14755	{300,300,465,690,915}
7126	111	289	300	3000	16873	16873	{300,300,465,690,915,1170,1740,2430,3000}
11342	111	289	300	1695	14648	14648	{300,300,1320,1695}
11529	111	289	300	1845	16674	16674	{300,300,525,1320,1845}
12114	111	289	300	2145	14824	14824	{300,300,675,2145}
2478	121	290	300	2190	17327	17327	{300,420,795,1170,1905,2190}
6559	121	290	300	2805	16657	16657	{300,300,525,750,945,1425,2145,2805}
8892	121	290	300	645	14639	14639	{300,315,645}
12013	121	290	300	2025	14981	14981	{300,300,2025}
4233	111	291	300	600	14583	14583	{300,300,600}
5880	111	291	300	975	14747	14747	{300,330,645,975}
6983	111	291	300	465	14735	14735	{300,300,465}
11139	111	291	300	2850	14476	14476	{300,300,2310,2850}
981	111	292	300	1440	14889	14889	{300,300,405,810,975,1440}
4385	111	292	300	1860	14682	14682	{300,300,600,945,1860}
4603	111	292	300	645	14413	14413	{300,300,645}
5811	121	292	300	1185	16648	16648	{300,330,645,1185}
5883	111	292	300	990	14747	14747	{300,330,660,990}
6179	121	292	300	750	15035	15035	{300,300,525,750}
8724	111	292	300	1440	15430	15430	{300,330,660,885,1110,1215,1440}
9129	111	292	300	3525	14641	14641	{300,2760,3525}
4089	121	293	300	615	14583	14583	{300,315,615}
4232	111	293	300	615	14583	14583	{300,315,615}
4831	111	293	300	2745	14633	14633	{300,1770,2385,2745}
5444	121	293	300	660	14578	14578	{300,345,660}
6328	111	293	300	2145	16650	16650	{300,300,525,750,945,1440,2145}
11266	121	293	300	540	14625	14625	{300,300,540}
11818	111	293	300	1320	14490	14490	{300,300,525,1320}
12480	111	293	300	615	14449	14449	{300,300,615}
1303	121	294	300	2280	14602	14602	{300,300,585,975,1680,2130,2280}
2620	111	294	300	975	14509	14509	{300,435,810,975}
2901	111	294	300	885	14674	14674	{300,300,885}
4463	111	294	300	840	15208	15208	{300,315,615,840}
6214	121	294	300	915	14869	14869	{300,300,525,750,915}
7309	111	294	300	1260	15065	15065	{300,570,915,1260}
8578	111	294	300	465	14596	14596	{300,300,465}
8659	111	294	300	795	14739	14739	{300,300,465,795}
10209	111	294	300	2220	14646	14646	{300,360,645,2220}
10773	121	294	300	2115	14818	14818	{300,300,870,1275,1770,2115}
14154	121	294	300	1530	20799	20799	{300,300,420,705,1080,1530}
14185	111	294	300	1545	20799	20799	{300,300,420,720,1095,1545}
2433	111	295	300	1695	14994	14994	{300,450,825,1215,1695}
4582	111	295	300	660	14413	14413	{300,300,660}
6568	111	295	300	3255	22019	22019	{300,300,2130,2670,3255}
8903	121	295	300	690	14639	14639	{300,345,690}
8930	111	295	300	690	14639	14639	{300,360,690}
10728	121	295	300	1830	14717	14717	{300,300,885,1290,1830}
13343	121	295	300	405	14617	14617	{300,300,405}
14283	121	295	300	1095	17313	17313	{300,300,435,720,1095}
1870	121	296	300	1125	14501	14501	{300,300,405,1125}
2314	111	296	300	465	15011	15011	{300,300,465}
2947	121	296	300	465	14503	14503	{300,300,465}
3357	111	296	300	1905	18262	18262	{300,300,885,1050,1155,1905}
3413	121	296	300	1980	18859	18859	{300,300,465,900,1170,1980}
3555	111	296	300	855	14485	14485	{300,300,465,750,855}
4344	111	296	300	975	15076	15076	{300,330,630,975}
12862	111	296	300	1275	16903	16903	{300,330,570,870,1275}
707	111	297	300	1050	14867	14867	{300,300,420,870,1050}
1447	121	297	300	1140	14974	14974	{300,300,405,765,1140}
5653	121	297	300	645	14949	14949	{300,300,645}
5772	111	297	300	525	14702	14702	{300,300,525}
6411	121	297	300	465	14620	14620	{300,300,465}
7550	121	297	300	795	14930	14930	{300,300,795}
8714	111	297	300	1215	14893	14893	{300,360,705,930,1215}
11269	121	297	300	540	14625	14625	{300,300,540}
12200	111	297	300	2730	19856	19856	{300,300,645,885,2385,2730}
14068	111	297	300	735	15021	15021	{300,435,735}
3841	121	298	300	465	14487	14487	{300,300,465}
5958	121	298	300	1380	21285	21285	{300,345,660,1215,1380}
13586	111	298	300	2775	17079	17079	{300,450,750,1125,1545,2130,2775}
13786	111	298	300	585	14494	14494	{300,300,585}
13825	111	298	300	1365	19376	19376	{300,315,600,1365}
839	111	299	300	660	14906	14906	{300,300,660}
914	111	299	300	1560	14631	14631	{300,300,525,750,1560}
1868	121	299	300	1125	14501	14501	{300,300,405,1125}
3133	111	299	300	795	14857	14857	{300,300,465,795}
3562	111	299	300	855	14485	14485	{300,300,465,750,855}
3976	111	299	300	465	14487	14487	{300,300,465}
4897	111	299	300	3060	14965	14965	{300,1935,2580,2955,3060}
7357	111	299	300	1890	14459	14459	{300,570,915,1335,1890}
8328	121	299	300	1005	20903	20903	{300,300,495,780,1005}
10457	111	299	300	1035	20841	20841	{300,390,600,765,1035}
11182	121	299	300	1395	17818	17818	{300,300,465,930,1395}
13597	121	299	300	2160	17302	17302	{300,480,780,1155,1590,2160}
13611	121	299	300	1830	18964	18964	{300,315,600,1380,1830}
14003	121	299	300	840	15073	15073	{300,300,405,840}
936	111	300	300	900	15405	15405	{300,300,675,900}
1664	121	300	300	2715	15246	15246	{300,300,2130,2715}
3220	121	300	300	915	14526	14526	{300,300,480,915}
4980	121	300	300	1125	14590	14590	{300,300,660,885,1125}
5341	111	300	300	1920	17414	17414	{300,345,675,1005,1455,1920}
8662	111	300	300	795	14739	14739	{300,300,465,795}
8789	121	300	300	570	14609	14609	{300,300,465,570}
9090	111	300	300	3540	14641	14641	{300,2760,3540}
10464	111	300	300	1035	20841	20841	{300,390,600,765,1035}
14247	121	300	300	525	14970	14970	{300,300,525}
843	111	301	315	675	14906	14906	{315,315,675}
1653	121	301	315	2565	17217	17217	{315,315,420,1155,1605,2175,2460,2565}
10792	111	301	315	2250	14818	14818	{315,315,960,1380,1905,2250}
10985	121	301	315	1170	14437	14437	{315,315,480,780,1170}
470	121	302	315	3225	14972	14972	{315,315,1845,2175,2820,3225}
761	121	302	315	1230	14629	14629	{315,315,420,735,1230}
3464	111	302	315	1320	15040	15040	{315,315,480,765,870,1095,1320}
5105	111	302	315	900	14505	14505	{315,315,675,900}
5884	111	302	315	1020	14747	14747	{315,345,675,1020}
7956	121	302	315	735	14594	14594	{315,315,735}
8676	121	302	315	930	19367	19367	{315,315,480,825,930}
10696	111	302	315	3360	14463	14463	{315,315,420,2145,2730,3015,3360}
11731	111	302	315	2115	14548	14548	{315,315,540,2115}
13035	111	302	315	570	14492	14492	{315,330,570}
14265	111	302	315	540	14970	14970	{315,315,540}
6927	121	303	315	480	14735	14735	{315,315,480}
8290	111	303	315	1230	16815	16815	{315,315,750,1230}
8410	111	303	315	480	15199	15199	{315,315,480}
12920	111	303	315	2100	14670	14670	{315,315,420,1875,2100}
13386	111	303	315	435	14617	14617	{315,330,435}
14264	111	303	315	555	14970	14970	{315,330,555}
258	111	304	315	2820	16829	16829	{315,315,540,765,960,1455,2160,2820}
2881	111	304	315	1065	16958	16958	{315,315,900,1065}
4452	111	304	315	855	15208	15208	{315,330,630,855}
6929	121	304	315	480	14735	14735	{315,315,480}
7604	111	304	315	2010	17050	17050	{315,660,1020,1470,2010}
9691	111	304	315	4185	18889	18889	{315,2880,3675,4020,4185}
14176	111	304	315	1995	18816	18816	{315,315,435,735,1560,1995}
1527	121	305	315	780	14897	14897	{315,315,420,780}
1594	111	305	315	945	14732	14732	{315,315,420,585,690,945}
2861	121	305	315	1200	15556	15556	{315,315,600,1200}
3236	111	305	315	915	14526	14526	{315,315,480,915}
4686	121	305	315	2595	14684	14684	{315,1935,2595}
4815	111	305	315	3000	14633	14633	{315,1950,2610,3000}
5430	121	305	315	675	14578	14578	{315,360,675}
5573	111	305	315	690	14578	14578	{315,360,690}
6736	121	305	315	930	14800	14800	{315,315,480,705,930}
9116	111	305	315	3690	14641	14641	{315,2895,3690}
9571	111	305	315	705	14429	14429	{315,315,480,705}
11916	111	305	315	1590	16765	16765	{315,315,540,1335,1590}
12189	121	305	315	3105	15049	15049	{315,315,2025,2760,3105}
12201	111	305	315	3105	15049	15049	{315,315,2025,2760,3105}
976	111	306	315	1620	14889	14889	{315,315,420,930,1125,1620}
1507	121	306	315	1890	20897	20897	{315,315,435,795,1185,1650,1890}
2172	121	306	315	645	15161	15161	{315,315,420,645}
4216	111	306	315	630	14583	14583	{315,330,630}
11334	111	306	315	2235	14648	14648	{315,315,1740,2235}
1102	121	307	315	1005	14481	14481	{315,315,600,1005}
2764	111	307	315	3315	19127	19127	{315,465,840,1230,1980,2535,3315}
2945	121	307	315	480	14503	14503	{315,315,480}
3013	111	307	315	480	14503	14503	{315,315,480}
4112	121	307	315	630	14583	14583	{315,330,630}
5003	111	307	315	1140	14590	14590	{315,315,675,900,1140}
7695	111	307	315	3615	16861	16861	{315,315,2610,3330,3615}
7865	111	307	315	1290	15365	15365	{315,315,600,945,1290}
9085	111	307	315	3690	14641	14641	{315,2895,3690}
11140	111	307	315	1740	16695	16695	{315,315,555,780,1740}
11568	121	307	315	2475	19083	19083	{315,315,540,2130,2475}
14231	111	307	315	735	15434	15434	{315,330,570,735}
210	121	308	315	3000	16768	16768	{315,315,540,765,975,1455,2160,2715,3000}
2666	121	308	315	810	14457	14457	{315,315,480,585,810}
3134	111	308	315	825	14857	14857	{315,315,495,825}
4101	121	308	315	645	14583	14583	{315,330,645}
4492	121	308	315	675	14413	14413	{315,315,675}
4593	111	308	315	675	14413	14413	{315,315,675}
7858	121	308	315	1290	15365	15365	{315,315,600,945,1290}
9032	121	308	315	3705	14641	14641	{315,2910,3705}
13644	111	308	315	1590	16869	16869	{315,480,780,1170,1590}
1837	111	309	315	2685	19617	19617	{315,315,420,1170,1620,2175,2520,2685}
2992	111	309	315	495	14503	14503	{315,315,495}
2997	111	309	315	495	14503	14503	{315,315,495}
6075	121	309	315	2700	14798	14798	{315,315,540,2700}
6211	121	309	315	960	14869	14869	{315,315,540,765,960}
11666	111	309	315	2550	15204	15204	{315,315,690,2160,2385,2550}
12237	111	309	315	2730	14614	14614	{315,315,1485,1740,2010,2730}
12585	111	309	315	1380	17460	17460	{315,330,645,750,990,1155,1380}
2079	121	310	315	1095	15563	15563	{315,315,420,675,1095}
3654	111	310	315	765	14664	14664	{315,315,480,765}
3937	111	310	315	480	14487	14487	{315,315,480}
8795	121	310	315	585	14609	14609	{315,315,480,585}
12080	121	310	315	2325	16748	16748	{315,315,705,2175,2325}
13179	111	310	315	1620	17015	17015	{315,330,585,1050,1620}
14125	111	310	315	2760	17129	17129	{315,315,450,735,1110,1545,2115,2760}
1993	111	311	315	1350	15069	15069	{315,315,420,1155,1350}
2191	111	311	315	660	15161	15161	{315,315,435,660}
4590	111	311	315	690	14413	14413	{315,330,690}
5734	121	311	315	540	14702	14702	{315,315,540}
9036	121	311	315	3720	14641	14641	{315,2910,3720}
13507	121	311	315	765	17419	17419	{315,330,660,765}
88	111	312	315	1470	15099	15099	{315,315,540,765,975,1470}
4466	111	312	315	870	15208	15208	{315,345,645,870}
5742	121	312	315	555	14702	14702	{315,315,555}
6262	111	312	315	1875	15566	15566	{315,315,540,765,975,1875}
8205	121	312	315	1140	17203	17203	{315,315,780,1140}
8898	121	312	315	705	14639	14639	{315,375,705}
9526	121	312	315	705	14429	14429	{315,315,480,705}
9801	111	312	315	1425	16966	16966	{315,315,840,1035,1320,1425}
10207	111	312	315	1620	20889	20889	{315,405,600,945,1620}
12777	111	312	315	1050	14517	14517	{315,345,585,1050}
12782	111	312	315	1050	14517	14517	{315,345,585,1050}
2223	121	313	315	435	14455	14455	{315,315,435}
9043	121	313	315	3735	14641	14641	{315,2925,3735}
10652	111	313	315	2865	18891	18891	{315,315,840,1470,1875,2760,2865}
10798	111	313	315	2250	14818	14818	{315,315,960,1380,1905,2250}
12182	121	313	315	2730	19856	19856	{315,315,660,900,2385,2730}
12722	121	313	315	1065	14517	14517	{315,345,600,1065}
180	121	314	315	1590	14933	14933	{315,315,540,765,1590}
717	121	314	315	735	14955	14955	{315,315,420,735}
787	111	314	315	1245	14629	14629	{315,315,420,750,1245}
2371	121	314	315	1230	14524	14524	{315,465,840,1230}
2604	121	314	315	1020	14509	14509	{315,480,855,1020}
7475	111	314	315	1035	14786	14786	{315,660,1035}
12411	111	314	315	660	15169	15169	{315,315,660}
12556	121	314	315	1620	17472	17472	{315,345,660,765,1005,1170,1395,1620}
12727	121	314	315	1065	14517	14517	{315,345,600,1065}
12851	111	314	315	1515	18115	18115	{315,360,600,1065,1515}
12951	111	314	315	915	17336	17336	{315,360,630,915}
954	111	315	315	1995	16653	16653	{315,315,420,750,1245,1995}
3612	121	315	315	765	14664	14664	{315,315,480,765}
7853	121	315	315	1530	16813	16813	{315,315,600,960,1305,1530}
7890	111	315	315	1140	21191	21191	{315,315,510,810,1035,1140}
11122	121	315	315	2850	14476	14476	{315,315,2310,2850}
11173	121	315	315	3690	16773	16773	{315,315,570,2145,2865,3210,3690}
12162	111	315	315	2565	17442	17442	{315,315,675,900,1950,2565}
12975	121	315	315	615	14492	14492	{315,360,615}
658	111	316	330	1125	17596	17596	{330,330,555,780,1125}
3570	111	316	330	885	14485	14485	{330,330,495,780,885}
4109	121	316	330	645	14583	14583	{330,345,645}
5343	111	316	330	1965	17414	17414	{330,360,690,1035,1500,1965}
6565	111	316	330	2865	16657	16657	{330,330,555,780,975,1470,2190,2865}
7893	111	316	330	1110	17184	17184	{330,330,495,780,1005,1110}
9517	121	316	330	720	14429	14429	{330,330,495,720}
14174	111	316	330	1605	20799	20799	{330,330,450,750,1140,1605}
23	111	317	330	780	14443	14443	{330,330,555,780}
1177	111	317	330	1050	14481	14481	{330,330,615,1050}
3557	111	317	330	885	14485	14485	{330,330,495,780,885}
3832	121	317	330	495	14487	14487	{330,330,495}
4832	111	317	330	1020	16811	16811	{330,330,1020}
5076	111	317	330	930	14505	14505	{330,330,705,930}
10777	121	317	330	2340	14818	14818	{330,330,1020,1455,1995,2340}
11270	121	317	330	570	14625	14625	{330,330,570}
12052	111	317	330	2040	14981	14981	{330,330,2040}
12470	111	317	330	2040	14449	14449	{330,330,2040}
13686	111	317	330	990	14881	14881	{330,330,630,990}
5739	121	318	330	555	14702	14702	{330,330,555}
6935	121	318	330	495	14735	14735	{330,330,495}
8362	121	318	330	495	15199	15199	{330,330,495}
9439	121	318	330	495	14585	14585	{330,330,495}
13637	111	318	330	1440	14706	14706	{330,330,645,1005,1440}
13987	111	318	330	1125	14496	14496	{330,495,795,1125}
2468	111	319	330	3090	17171	17171	{330,330,495,600,825,1320,2865,3090}
4394	111	319	330	1890	14682	14682	{330,345,645,990,1890}
5287	111	319	330	900	14812	14812	{330,330,675,900}
5542	111	319	330	690	14578	14578	{330,360,690}
6154	111	319	330	780	14678	14678	{330,330,555,780}
7306	111	319	330	1395	15065	15065	{330,675,1050,1395}
7572	111	319	330	825	14930	14930	{330,330,825}
8365	121	319	330	495	15199	15199	{330,330,495}
9754	121	319	330	1590	14979	14979	{330,405,615,990,1305,1590}
12914	111	319	330	1020	16843	16843	{330,345,675,780,1020}
13368	111	319	330	435	14617	14617	{330,330,435}
13791	111	319	330	615	14494	14494	{330,345,615}
386	121	320	330	2100	16723	16723	{330,330,675,900,1125,1470,2100}
1304	121	320	330	3240	18893	18893	{330,330,435,660,885,1875,3075,3240}
2431	111	320	330	1725	14994	14994	{330,480,855,1245,1725}
2651	121	320	330	1575	15292	15292	{330,495,885,1050,1575}
3566	111	320	330	885	14485	14485	{330,330,495,780,885}
7712	111	320	330	3960	17455	17455	{330,330,2625,3330,3615,3960}
8095	121	320	330	975	14836	14836	{330,330,615,975}
9762	111	320	330	1605	14979	14979	{330,405,615,990,1320,1605}
9796	111	320	330	1665	14832	14832	{330,420,630,1005,1335,1560,1665}
11225	111	320	330	1440	17818	17818	{330,330,495,960,1440}
2633	111	321	330	1080	14509	14509	{330,525,915,1080}
7298	121	321	330	1410	15065	15065	{330,690,1065,1410}
7644	111	321	330	2145	17052	17052	{330,705,1080,1530,2145}
8359	121	321	330	495	15199	15199	{330,330,495}
11437	121	321	330	660	14546	14546	{330,330,555,660}
53	121	322	330	2400	18840	18840	{330,330,555,780,990,1890,2235,2400}
4821	111	322	330	3015	14633	14633	{330,1950,2625,3015}
4905	111	322	330	855	19145	19145	{330,330,690,855}
5852	121	322	330	1050	14747	14747	{330,375,705,1050}
6336	111	322	330	2670	14417	14417	{330,330,2130,2670}
6444	111	322	330	495	14620	14620	{330,330,495}
8791	121	322	330	600	14609	14609	{330,330,495,600}
9999	111	322	330	975	14566	14566	{330,420,630,975}
10325	111	322	330	645	14435	14435	{330,435,645}
10408	111	322	330	660	14474	14474	{330,375,660}
11461	111	322	330	660	14546	14546	{330,330,555,660}
2492	121	323	330	2070	17247	17247	{330,525,915,1320,2070}
4076	121	323	330	660	14583	14583	{330,345,660}
6096	111	323	330	2730	14798	14798	{330,330,570,2730}
11441	121	323	330	660	14546	14546	{330,330,555,660}
12321	121	323	330	1935	17369	17369	{330,330,675,900,1935}
12955	111	323	330	915	17336	17336	{330,360,630,915}
5205	121	324	330	1800	18798	18798	{330,345,720,960,1680,1800}
5580	111	324	330	705	14578	14578	{330,375,705}
6682	111	324	330	1155	15216	15216	{330,330,570,1155}
8092	121	324	330	975	14836	14836	{330,330,630,975}
8325	121	324	330	1005	16839	16839	{330,330,495,780,1005}
10400	111	324	330	660	14474	14474	{330,390,660}
11039	121	324	330	495	14623	14623	{330,330,495}
11560	111	324	330	2460	15401	15401	{330,330,555,1425,1935,2460}
755	121	325	330	1275	14629	14629	{330,330,435,765,1275}
1059	111	325	330	2580	17278	17278	{330,330,435,765,1275,2025,2580}
7261	111	325	330	720	15259	15259	{330,330,720}
10796	111	325	330	2355	14818	14818	{330,330,1035,1470,2010,2355}
1124	121	326	330	1050	14481	14481	{330,330,615,1050}
1538	111	326	330	795	14897	14897	{330,330,435,795}
1584	121	326	330	1005	14732	14732	{330,330,450,615,720,1005}
1918	111	326	330	1170	14501	14501	{330,330,435,1170}
